#        ID    YR  MO  DY  HR MN     SC      lon      lat    depth    MAG
201111062003  2011  11   6   1  58   3.00 -96.7490  35.5460     5.00    3.0    
201111062008  2011  11   6   3  10  53.00 -96.7650  35.5320     5.20    5.7    
201111062010  2011  11   6   4  42   3.00 -96.7710  35.5210     5.00    4.0    
201111062011  2011  11   6   4  13   8.00 -96.7890  35.5150     5.00    3.0    
201111062014  2011  11   6   4  50  31.00 -96.7760  35.5220     5.00    3.9    
201111062017  2011  11   6   4  59  53.00 -96.7490  35.5460     5.00    3.3    
201111062019  2011  11   6   6  11  31.00 -96.8590  35.4790     5.00    3.7    
201111062021  2011  11   6   7  41  32.00 -96.8470  35.4800     5.00    3.2    
201111062023  2011  11   6   7  32  38.00 -96.8340  35.5170     5.00    3.6    
201111062024  2011  11   6   8  56   4.00 -96.8360  35.5850     5.00    3.0    
201111062028  2011  11   6   8  13  14.00 -96.7710  35.5250     5.60    3.1    
201111062039  2011  11   6   9   4  22.00 -96.8440  35.4850     5.00    3.5    
201111062042  2011  11   6   9  57  39.00 -96.8650  35.4690     5.00    3.7    
201111062050  2011  11   6  10  35  52.00 -96.7790  35.5370     3.10    3.6    
201111062051  2011  11   6  11  52   3.00 -96.8380  35.4960     5.00    3.1    
201111062052  2011  11   6  11  21  16.00 -96.8190  35.5220     5.00    2.8    
201111062053  2011  11   6  11  22  20.00 -96.8660  35.4850     5.00    2.9    
201111062063  2011  11   6  15   7   7.00 -96.8560  35.4840     5.00    3.8    
201111062069  2011  11   6  16  57  26.00 -96.7690  35.5170     3.10    2.9    
201111062070  2011  11   6  17  35  52.00 -96.8280  35.4940     3.10    3.4    
201111062072  2011  11   6  18  57  26.00 -96.8690  35.4730     3.10    3.1    
201111062081  2011  11   6  22  35  19.00 -96.7510  35.5500     5.00    2.9    
201111072001  2011  11   7   0  50   3.00 -96.8080  35.5040     3.20    2.9    
201111072007  2011  11   7   1  13  17.00 -96.7780  35.5220     4.00    3.0    
201111072009  2011  11   7   1  31  26.00 -96.7860  35.5180     3.10    3.3    
201111072015  2011  11   7   2  20  38.00 -96.7500  35.5330     5.00    3.1    
201111072016  2011  11   7   2  39  46.00 -96.8000  35.5180     5.00    2.5    
201111072029  2011  11   7   8  35  12.00 -96.7860  35.5120     3.10    3.1    
201111072044  2011  11   7  13  20  50.00 -96.8560  35.4770     3.10    3.1    
201111072053  2011  11   7  17  52   9.00 -96.7980  35.5060     5.00    3.2    
201111082007  2011  11   8   2  57  46.00 -96.7880  35.5310     5.00    5.0    
201111082010  2011  11   8   3   7   5.00 -96.7860  35.5200     5.00    3.1    
201111082044  2011  11   8  19  18   5.00 -96.7700  35.5260     3.00    3.5    
201111092021  2011  11   9  12  36   8.00 -96.7610  35.5340     5.00    3.4    
201111092027  2011  11   9  15   2  21.00 -97.3900  35.5130     3.10    3.0    
201111092031  2011  11   9  16  53  22.00 -96.7860  35.5210     3.10    2.9    
201111102014  2011  11  10   8  38  36.00 -96.8500  35.4870     3.30    3.2    
201111112028  2011  11  11  19  16  19.00 -96.7530  35.5370     3.60    3.2    
201111122001  2011  11  12   1  43  18.00 -96.7300  35.5450     3.90    3.1    
201111122003  2011  11  12   1   3  41.00 -96.7530  35.5320     6.20    3.2    
201111132051  2011  11  13   9  25   1.00 -96.8690  35.4640     3.30    2.5    
201111132059  2011  11  13   9  12  49.00 -96.8760  35.4570     4.80    3.2    
201111132061  2011  11  13  10  57  33.00 -96.8780  35.4650     4.60    2.9    
201111142013  2011  11  14   5  42  31.00 -96.7820  35.5210     3.10    3.2    
201111142037  2011  11  14  18  57  20.00 -98.4510  35.7940     1.20    2.6    
201111142040  2011  11  14  20  39  26.00 -96.7520  35.5430     3.30    2.5    
201111162018  2011  11  16   5  11  17.00 -96.7850  35.5210     5.00    2.8    
201111162036  2011  11  16  15  16  27.00 -96.7790  35.5180     5.00    2.7    
201111162042  2011  11  16  17  52  10.00 -96.8030  35.5050     5.00    3.2    
201111182031  2011  11  18   6  37  12.00 -97.2940  35.5660     4.40    2.8    
201111182041  2011  11  18   7   8  41.00 -96.7620  35.5410     7.40    3.3    
201111202016  2011  11  20   5   2  54.00 -96.7450  35.5510     3.90    2.8    
201111202029  2011  11  20   9   7  43.00 -97.1900  35.6240     1.90    2.6    
201111212018  2011  11  21   7  23  36.00 -97.1640  35.7340     3.00    2.8    
201111212051  2011  11  21  21   9  46.00 -96.8100  35.5030     5.00    3.0    
201111242042  2011  11  24  21   4  11.00 -96.7880  35.5630     6.20    3.4    
201111252031  2011  11  25  20  55   8.00 -96.8870  35.4610     5.00    2.5    
201111252032  2011  11  25  20  47   9.00 -96.8810  35.4610     0.10    3.4    
201111252034  2011  11  25  21  29  24.00 -96.7460  35.5120     3.80    3.4    
201111272032  2011  11  27  11  26  52.00 -97.1660  35.7280     5.00    3.1    
201111292016  2011  11  29   9  33  22.00 -96.7590  35.5360     3.80    2.7    
201111292031  2011  11  29  15  14   3.00 -96.0000  34.9230     0.00    2.7    
201112012010  2011  12   1   5  34  29.00 -97.0340  35.4810     5.00    2.7    
201112032014  2011  12   3   4  12  42.00 -96.7680  35.5250     9.30    3.3    
201112092025  2011  12   9  16  50  46.00 -96.8550  35.4750     5.00    3.0    
201112122031  2011  12  12  16  44  19.00 -96.7510  35.5340     4.20    2.5    
201112132027  2011  12  13  18  57  57.00 -97.2650  35.4920     1.10    2.5    
201112252029  2011  12  25  14  41  10.00 -96.5300  35.3980     5.00    3.6    
201112312016  2011  12  31   8  17   7.00 -96.5200  35.3910     5.00    3.6    
201201012033  2012   1   1  13  24  23.00 -96.7620  35.5300     5.00    2.8    
201201012034  2012   1   1  14  21  15.00 -96.7660  35.5260     3.80    2.8    
201201032013  2012   1   3  10  58  56.00 -96.7500  35.5360     3.60    3.4    
201201062010  2012   1   6   4  47   2.00 -96.7660  35.5380     5.00    2.9    
201201092003  2012   1   9   2   7  50.00 -97.2790  35.5440     6.70    2.8    
201201172017  2012   1  17  13  43  26.00 -96.5460  35.3780     3.60    3.0    
201201272009  2012   1  27   4  27  17.00 -96.8950  35.6000     4.40    2.5    
201201292028  2012   1  29  11  48  33.00 -96.7880  35.5110     5.00    2.7    
201202072034  2012   2   7  16  29  29.00 -96.5240  35.3950     5.00    3.3    
201202082022  2012   2   8   9  30  43.00 -96.7410  35.5380     6.30    2.5    
201202082035  2012   2   8  19  32   4.00 -97.2860  35.5780     3.90    2.8    
201202182017  2012   2  18   6  28  24.00 -97.2720  35.5460     4.70    2.6    
201202182043  2012   2  18  20  10  28.00 -96.9100  35.8110     3.80    2.9    
201202222002  2012   2  22   0  34  30.00 -97.2820  35.5470     5.90    2.9    
201202262037  2012   2  26   9  43  15.00 -97.0680  35.6330     5.00    2.9    
201202272007  2012   2  27   1   9  19.00 -96.5670  35.4330     5.00    2.8    
201202292056  2012   2  29  22  42  20.00 -97.1680  35.7250     4.90    3.0    
201203032015  2012   3   3   8  12  44.00 -97.0630  35.6190     5.00    2.6    
201203082013  2012   3   8   5  39  17.00 -97.0690  35.6210     0.30    2.9    
201203102029  2012   3  10  10  42  11.00 -96.5720  35.4460     0.90    3.1    
201203252034  2012   3  25  14  21   9.00 -97.2460  35.5050     5.00    2.5    
201203312027  2012   3  31  11  11  54.00 -96.5740  35.4370     5.00    3.3    
201204032019  2012   4   3   7  60  33.00 -95.8750  34.6350     5.00    4.1    
201204032047  2012   4   3  21  59  19.00 -97.4400  34.5890     5.00    2.5    
201204062037  2012   4   6  16  28  20.00 -97.1590  35.7200     5.00    3.1    
201204092006  2012   4   9   3  13  58.00 -97.1110  35.6870     5.00    2.6    
201204122072  2012   4  12  12   4  10.00 -96.7740  35.5230     5.00    3.1    
201204142035  2012   4  14   7  58  35.00 -96.0010  34.9440     5.00    3.0    
201204162021  2012   4  16   8   0  12.00 -96.7590  35.5300     4.40    3.8    
201204162038  2012   4  16  14  58  30.00 -96.2450  34.8180     5.00    2.6    
201204212044  2012   4  21  12  25  45.00 -97.0700  35.5800     5.00    3.2    
201204282005  2012   4  28   2  25  14.00 -96.7480  35.5340     5.00    3.1    
201204302028  2012   4  30  17   1  14.00 -96.7600  35.5300     5.00    3.2    
201205072045  2012   5   7  23  28   5.00 -97.6570  34.9840     5.00    2.5    
201205072046  2012   5   7  23  12  11.00 -97.4960  35.0770     5.00    2.6    
201205102039  2012   5  10  21  31  14.00 -96.7810  35.5100     5.00    3.8    
201205112011  2012   5  11   4  50  37.00 -96.7880  35.5120     5.00    3.2    
201205112021  2012   5  11   7   8  52.00 -97.6380  34.9830     5.00    2.8    
201205132035  2012   5  13  19  14  10.00 -97.3030  35.5390     3.30    2.9    
201205272034  2012   5  27  12  34  32.00 -95.6080  34.8610     5.00    2.5    
201206132004  2012   6  13   6  37  21.00 -97.2640  35.5520     5.00    3.3    
201206132005  2012   6  13   6  10  36.00 -97.3110  35.5350     5.00    2.8    
201206132022  2012   6  13  15  36   3.00 -97.2380  35.5490     4.00    2.5    
201206132033  2012   6  13  22  32  44.00 -96.7000  35.4600     3.00    3.1    
201206142044  2012   6  14  20  28  24.00 -97.4340  35.4070     1.90    3.1    
201207022005  2012   7   2   3   0  31.00 -97.3450  35.4790     4.00    2.7    
201207032036  2012   7   3  16  37  11.00 -97.3310  35.5850     5.00    3.2    
201207062016  2012   7   6   8  49  30.00 -96.7910  35.5390     5.00    2.6    
201207082019  2012   7   8   9  43  11.00 -96.4780  35.3930     5.00    2.7    
201207302012  2012   7  30   8   2  43.00 -96.5760  35.4020     5.00    2.9    
201207302029  2012   7  30  19   6  35.00 -96.8240  35.4970     5.00    3.4    
201207302035  2012   7  30  22  48  16.00 -96.7570  35.5320     5.00    2.5    
201207312034  2012   7  31  16  40   3.00 -96.7540  35.5580     3.00    3.1    
201208012035  2012   8   1  23  10  35.00 -97.2540  35.5000     5.00    2.5    
201208062011  2012   8   6   5   6  24.00 -96.5020  35.3730     5.00    2.8    
201208072025  2012   8   7  10  50  47.00 -96.5870  35.3950     5.00    3.0    
201208182005  2012   8  18   3  11  30.00 -96.7770  35.5300     3.20    3.3    
201208242025  2012   8  24  18  29  52.00 -97.3140  35.4220     5.00    2.6    
201208262029  2012   8  26  14  24   0.00 -97.2820  35.6400     5.00    2.6    
201209091002  2012   9   9   1  52  58.00 -96.5370  35.3750     2.50    3.4    
201209301039  2012   9  30  19  17  17.00 -96.7790  35.5230     5.00    3.0    
201210091023  2012  10   9   8   7  49.00 -97.3860  36.0830     8.90    3.3    
201210101015  2012  10  10  12  46  41.00 -97.3660  35.5540     4.20    2.9    
201210171018  2012  10  17   4  40  42.00 -97.1110  35.6700     5.00    3.2    
201210211029  2012  10  21  10  15  44.00 -97.2150  35.6530     5.00    3.4    
201210281025  2012  10  28   4  34   0.00 -96.5370  35.4220     3.30    3.3    
201210301062  2012  10  30  17  12  55.00 -97.2700  35.5020     5.00    2.7    
201211011001  2012  11   1   0  38  40.00 -96.8780  35.9320     5.00    2.5    
201211111068  2012  11  11  22  58  39.00 -97.3870  36.6630     5.00    2.8    
201211171010  2012  11  17   4  58  48.00 -97.3810  36.6610     5.00    3.0    
201211201036  2012  11  20  18   9  53.00 -97.4630  35.7070     5.00    2.7    
201211211012  2012  11  21   7  45  54.00 -97.4570  35.7150     5.00    2.5    
201212031019  2012  12   3  16  57  26.00 -97.3410  35.4990     5.00    2.5    
201212031024  2012  12   3  23  23  45.00 -96.5290  35.4540     5.00    2.5    
201212081028  2012  12   8   9  12   5.00 -96.4920  35.3860     5.00    2.6    
201212121005  2012  12  12   3  22  30.00 -96.2860  35.5390    14.60    3.0    
201212161020  2012  12  16  16   8  46.00 -96.8560  36.1100     5.00    2.8    
201301012015  2013   1   1  11  14  38.00 -97.5850  34.3600     5.00    2.8    
201301042002  2013   1   4   1  20  59.00 -96.5150  35.3800     5.00    3.4    
201301082032  2013   1   8  23  36  18.00 -97.2750  35.4540     3.00    2.9    
201301162007  2013   1  16   6  36  26.00 -97.3680  35.6230     8.70    3.2    
201301162027  2013   1  16  20  43  51.00 -97.3558  35.5921     5.00    3.2    
201301172002  2013   1  17   0  27  53.00 -97.3450  35.5990     4.80    2.8    
201302022008  2013   2   2   3  34  44.00 -97.4270  34.9040     5.00    2.7    
201302112001  2013   2  11   1  18  35.00 -97.2390  35.5090     5.00    2.5    
201302122016  2013   2  12  14  54  56.00 -96.5390  35.4620     5.00    2.5    
201302182003  2013   2  18   2   5  54.00 -97.2557  35.5051     5.00    2.7    
201302272011  2013   2  27  12   9  30.00 -97.2340  35.4760     5.00    2.5    
201302272024  2013   2  27  19  13  51.00 -97.3350  35.4600     5.00    3.5    
201303042007  2013   3   4  10  55  22.00 -96.6610  34.1800     4.90    3.5    
201303062035  2013   3   6  18  56  24.00 -96.7660  35.5560    14.90    3.4    
201303112028  2013   3  11  12  49  57.00 -96.8080  35.5130     5.00    2.5    
201303112038  2013   3  11  17  18  32.00 -96.5360  35.4210     5.00    3.2    
201303162030  2013   3  16  19  12  39.00 -96.7830  35.5210     5.00    3.0    
201303212009  2013   3  21  15  42  56.00 -97.3870  35.4860     8.20    3.3    
201303212010  2013   3  21  16  35  34.00 -97.3960  35.4670     5.00    3.2    
201303232008  2013   3  23   5   7   3.00 -96.5040  35.3220     5.00    2.9    
201304042002  2013   4   4   0  36  32.00 -95.9990  34.9410     5.00    2.9    
201304122023  2013   4  12  17  18  18.00 -97.4590  35.6940     3.90    2.5    
201304162005  2013   4  16   6  28  45.00 -96.9400  35.6770     4.90    3.0    
201304162006  2013   4  16   6  30  56.00 -97.0660  35.6850     5.00    4.4    
201304162008  2013   4  16   7  30  15.00 -97.1080  35.6720     7.00    3.0    
201304162009  2013   4  16   7  43  16.00 -97.1060  35.6740     6.90    3.6    
201304162010  2013   4  16   7  37  24.00 -97.0900  35.6840     6.30    2.5    
201304162011  2013   4  16   7  38  52.00 -97.1090  35.6700     6.40    2.6    
201304162013  2013   4  16   8  12  11.00 -97.0890  35.6780     1.20    2.7    
201304162017  2013   4  16  10  53  16.00 -97.1090  35.6870     5.00    4.2    
201304162029  2013   4  16  16  59   8.00 -97.0920  35.6900     6.50    2.5    
201304162030  2013   4  16  16  20  13.00 -97.0930  35.6940     5.00    2.8    
201304162031  2013   4  16  16   6  44.00 -97.0910  35.6190     5.00    3.0    
201304162032  2013   4  16  16  51  47.00 -97.1150  35.6680     6.90    3.3    
201304162033  2013   4  16  17  20   7.00 -97.1140  35.6730     2.30    3.7    
201304162034  2013   4  16  17   2   9.00 -97.1070  35.6790     2.50    3.3    
201304162040  2013   4  16  18  30  52.00 -97.0770  35.6870     5.00    2.7    
201304162041  2013   4  16  19  17   2.00 -97.1260  35.6630     2.50    2.6    
201304162043  2013   4  16  19  45  19.00 -97.1140  35.6690     6.70    2.6    
201304162047  2013   4  16  21   5   3.00 -96.7640  35.5330     5.00    3.3    
201304162048  2013   4  16  21  21  51.00 -97.1200  35.6630     2.30    3.6    
201304172001  2013   4  17   1   4  14.00 -97.1380  35.6740     2.50    3.2    
201304172024  2013   4  17  11  12  37.00 -97.0720  35.6880     2.30    2.8    
201304172027  2013   4  17  12  60  23.00 -97.0790  35.6810     2.50    2.8    
201304172032  2013   4  17  14  16  56.00 -97.1270  35.7040     5.00    3.4    
201304172038  2013   4  17  16  39  25.00 -97.0820  35.6850     7.00    3.2    
201304172039  2013   4  17  16   2  51.00 -97.0613  35.6523     5.00    2.6    
201304192031  2013   4  19  18   4  40.00 -97.1380  35.6570     2.50    2.8    
201304222001  2013   4  22   0  23   0.00 -97.2370  35.6080     3.10    2.6    
201304232020  2013   4  23  19  59  33.00 -97.1040  35.6790     6.60    3.1    
201304242020  2013   4  24  18  22   4.00 -97.0890  35.6900     5.00    3.3    
201304242024  2013   4  24  22  33  54.00 -97.1140  35.7020     5.00    2.8    
201304252002  2013   4  25   4  40  58.00 -97.1620  35.6980     5.00    2.6    
201304272036  2013   4  27  20  27  14.00 -97.1260  35.6560     6.60    3.4    
201304272037  2013   4  27  20  55  27.00 -97.1290  35.6640     6.90    2.7    
201304282004  2013   4  28   3  41   6.00 -96.8540  34.2340     1.20    3.3    
201304282005  2013   4  28   3  42   6.00 -96.8545  34.1984     4.97    3.3    
201304282014  2013   4  28  12  22  13.00 -97.1470  35.6100     7.20    3.3    
201304282019  2013   4  28  12  55  48.00 -97.1340  35.6440     5.40    3.1    
201304282034  2013   4  28  17  42  55.00 -97.2650  35.5560     5.00    2.5    
201305092013  2013   5   9  14  58  47.00 -97.2500  35.5410     6.00    2.5    
201305152016  2013   5  15  10   6  54.00 -97.1600  35.5490     4.30    2.6    
201305192039  2013   5  19  13   6  33.00 -97.6640  36.6510     6.80    2.7    
201305202012  2013   5  20   1  35  46.00 -97.1050  35.6660     5.50    3.2    
201305222016  2013   5  22  15  13   4.00 -97.6620  36.6520     7.00    2.5    
201305272013  2013   5  27   7  22  58.00 -96.5739  34.0632     5.00    3.1    
201305292019  2013   5  29  20   7  20.00 -97.0530  35.4290     5.90    2.7    
201305312027  2013   5  31  11  35  16.00 -96.6420  34.1360     5.00    2.9    
201306022010  2013   6   2   4  36  37.00 -97.1370  35.4930     5.00    2.8    
201306052023  2013   6   5  20  57  51.00 -96.8524  35.9979     4.95    2.7    
201306092007  2013   6   9   7  32  12.00 -97.2620  35.6150     7.20    3.7    
201306102025  2013   6  10  22  31  24.00 -97.0090  35.4660     6.60    3.3    
201306112022  2013   6  11  17  47  59.00 -96.9950  35.4610     4.70    2.6    
